datetime,precip_mm,temp_C,shortwave_Wm2,longwave_Wm2,wind_mps,relhum_pct,pressure
2025-03-18 03:00:00,1.016,14.701,353.553,326.691,8.381,89.359,1005.866
2025-03-18 04:00:00,0.322,14.701,433.013,319.043,9.04,87.782,992.272
2025-03-18 05:00:00,1.781,14.701,482.963,300.49,5.468,89.297,1004.626
2025-03-18 06:00:00,2.066,14.701,500.0,316.692,4.504,91.384,1009.33
2025-03-18 07:00:00,0.467,14.701,482.963,327.578,9.39,92.323,981.21
2025-03-18 08:00:00,1.945,14.701,433.013,400.27,7.632,78.56,1016.802
2025-03-18 09:00:00,3.12,14.701,353.553,369.814,5.343,75.014,996.608
2025-03-18 10:00:00,0.339,14.701,250.0,327.89,4.365,92.187,985.807
2025-03-18 11:00:00,0.246,14.701,129.41,308.696,5.645,82.689,1011.272
2025-03-18 12:00:00,1.147,14.701,0.0,362.529,6.842,70.587,980.809
2025-03-18 13:00:00,0.253,14.701,0.0,307.084,8.21,84.539,1016.751
2025-03-18 14:00:00,0.468,14.701,0.0,319.58,5.324,79.842,983.995
2025-03-18 15:00:00,0.825,14.701,0.0,369.883,6.605,90.656,993.992
2025-03-18 16:00:00,0.76,14.701,0.0,390.62,9.266,79.843,998.885
2025-03-18 17:00:00,1.017,14.701,0.0,394.342,5.629,76.857,1004.963
2025-03-18 18:00:00,1.985,14.701,0.0,357.637,9.633,92.703,1014.093
2025-03-18 19:00:00,0.075,14.701,0.0,335.299,4.804,73.783,1001.318
2025-03-18 20:00:00,1.759,14.701,0.0,332.48,5.694,81.3,996.0
2025-03-18 21:00:00,3.988,14.701,0.0,354.052,5.565,81.832,1005.837
2025-03-18 22:00:00,0.493,14.701,0.0,317.174,9.229,77.497,983.757
2025-03-18 23:00:00,1.962,14.701,0.0,337.525,9.461,90.85,1012.222
2025-03-19 00:00:00,0.8,14.741,0.0,369.736,6.351,85.091,1012.002
2025-03-19 01:00:00,3.434,14.741,129.41,364.009,4.255,78.75,1001.359
2025-03-19 02:00:00,3.034,14.741,250.0,394.762,4.789,85.921,980.56
2025-03-19 03:00:00,0.894,14.741,353.553,337.709,6.457,73.855,997.549
2025-03-19 04:00:00,1.085,14.741,433.013,359.36,6.385,80.791,1016.603
2025-03-19 05:00:00,0.753,14.741,482.963,362.827,6.346,77.448,999.173
2025-03-19 06:00:00,0.228,14.741,500.0,397.067,4.952,74.353,1018.105
2025-03-19 07:00:00,1.832,14.741,482.963,341.325,4.365,92.279,982.034
2025-03-19 08:00:00,0.799,14.741,433.013,370.453,6.574,75.807,1005.539
2025-03-19 09:00:00,2.6,14.741,353.553,351.257,8.959,71.156,994.045
2025-03-19 10:00:00,2.096,14.741,250.0,346.74,7.939,90.352,991.167
2025-03-19 11:00:00,0.29,14.741,129.41,380.583,8.312,72.59,1018.337
2025-03-19 12:00:00,1.517,14.741,0.0,356.889,6.003,80.131,994.853
2025-03-19 13:00:00,0.407,14.741,0.0,338.968,8.724,93.954,996.897
2025-03-19 14:00:00,0.687,14.741,0.0,364.732,4.229,94.043,994.447
2025-03-19 15:00:00,2.469,14.741,0.0,343.515,6.113,91.498,1008.986
2025-03-19 16:00:00,2.386,14.741,0.0,377.778,7.553,85.563,992.684
2025-03-19 17:00:00,0.571,14.741,0.0,357.017,8.455,80.933,1006.024
2025-03-19 18:00:00,2.004,14.741,0.0,399.023,5.352,80.945,990.135
2025-03-19 19:00:00,0.28,14.741,0.0,322.805,9.16,86.376,998.38
2025-03-19 20:00:00,1.275,14.741,0.0,366.465,7.466,83.642,992.076
2025-03-19 21:00:00,0.986,14.741,0.0,302.138,4.016,83.425,1002.906
2025-03-19 22:00:00,0.862,14.741,0.0,327.74,6.879,94.122,1010.076
2025-03-19 23:00:00,2.303,14.741,0.0,349.786,8.822,81.319,1018.667
2025-03-20 00:00:00,0.327,14.778,0.0,385.292,5.272,87.078,980.27
2025-03-20 01:00:00,0.766,14.778,129.41,301.531,5.085,92.916,1010.214
2025-03-20 02:00:00,0.532,14.778,250.0,323.053,6.331,91.369,1013.442
2025-03-20 03:00:00,0.344,14.778,353.553,302.664,9.014,80.696,983.774
2025-03-20 04:00:00,0.51,14.778,433.013,377.748,9.005,76.314,1000.845
2025-03-20 05:00:00,0.77,14.778,482.963,413.814,4.176,89.047,1011.816
2025-03-20 06:00:00,1.178,14.778,500.0,383.182,7.689,76.51,1002.028
2025-03-20 07:00:00,0.616,14.778,482.963,301.896,7.541,72.47,1007.22
2025-03-20 08:00:00,1.994,14.778,433.013,305.357,5.101,80.763,994.119
2025-03-20 09:00:00,0.435,14.778,353.553,401.251,8.0,91.383,1015.824
2025-03-20 10:00:00,0.915,14.778,250.0,416.877,4.228,92.644,983.512
2025-03-20 11:00:00,3.818,14.778,129.41,318.323,7.215,78.954,980.344
2025-03-20 12:00:00,1.749,14.778,0.0,343.813,8.647,71.708,1003.219
2025-03-20 13:00:00,0.474,14.778,0.0,316.64,7.634,91.467,993.632
2025-03-20 14:00:00,3.245,14.778,0.0,388.039,5.63,75.978,980.11
2025-03-20 15:00:00,3.819,14.778,0.0,411.372,6.134,77.992,986.381
2025-03-20 16:00:00,1.038,14.778,0.0,383.798,4.386,91.551,986.635
2025-03-20 17:00:00,2.392,14.778,0.0,391.805,9.288,82.043,991.539
2025-03-20 18:00:00,0.53,14.778,0.0,322.523,9.897,90.149,1010.759
2025-03-20 19:00:00,1.212,14.778,0.0,307.478,4.937,89.81,1004.316
2025-03-20 20:00:00,0.301,14.778,0.0,329.42,8.357,89.557,1005.077
2025-03-20 21:00:00,2.747,14.778,0.0,363.023,9.052,83.692,1004.875
2025-03-20 22:00:00,0.111,14.778,0.0,321.53,9.786,70.222,1011.177
2025-03-20 23:00:00,1.169,14.778,0.0,312.015,4.532,72.579,1005.419
2025-03-21 00:00:00,1.04,14.813,0.0,406.029,4.789,75.468,1018.198
2025-03-21 01:00:00,0.32,14.813,129.41,361.069,5.428,88.246,1017.193
2025-03-21 02:00:00,0.811,14.813,250.0,301.86,9.803,83.584,993.334
2025-03-21 03:00:00,3.385,14.813,353.553,324.354,6.755,90.68,1017.479
2025-03-21 04:00:00,4.984,14.813,433.013,357.654,6.357,72.535,1001.966
2025-03-21 05:00:00,3.4,14.813,482.963,405.546,8.368,86.751,995.236
2025-03-21 06:00:00,2.561,14.813,500.0,340.343,5.619,86.029,1001.44
2025-03-21 07:00:00,0.351,14.813,482.963,312.239,5.253,87.997,1019.187
2025-03-21 08:00:00,1.377,14.813,433.013,310.129,6.714,91.091,997.538
2025-03-21 09:00:00,0.972,14.813,353.553,401.75,5.821,88.219,992.809
2025-03-21 10:00:00,0.485,14.813,250.0,361.871,6.899,82.031,993.126
2025-03-21 11:00:00,2.172,14.813,129.41,380.913,7.631,81.163,1009.362
2025-03-21 12:00:00,0.615,14.813,0.0,342.739,6.883,87.595,997.025
2025-03-21 13:00:00,0.303,14.813,0.0,413.788,4.385,84.98,983.093
2025-03-21 14:00:00,0.306,14.813,0.0,348.311,6.244,77.874,1010.266
2025-03-21 15:00:00,4.01,14.813,0.0,307.963,7.93,88.306,1003.601
2025-03-21 16:00:00,1.034,14.813,0.0,339.899,8.488,91.411,982.183
2025-03-21 17:00:00,1.249,14.813,0.0,334.725,4.702,92.423,1006.253
2025-03-21 18:00:00,0.556,14.813,0.0,316.583,9.909,86.629,1005.35
2025-03-21 19:00:00,1.954,14.813,0.0,308.526,6.063,81.565,1000.605
2025-03-21 20:00:00,4.113,14.813,0.0,383.965,8.471,94.861,985.758
2025-03-21 21:00:00,2.996,14.813,0.0,368.166,6.316,84.607,991.532
2025-03-21 22:00:00,0.415,14.813,0.0,389.953,4.611,85.121,990.572
2025-03-21 23:00:00,3.199,14.813,0.0,331.34,9.332,72.888,1016.426
2025-03-22 00:00:00,0.482,14.845,0.0,402.233,6.006,94.746,991.949
2025-03-22 01:00:00,0.368,14.845,129.41,319.699,9.111,87.394,988.077
2025-03-22 02:00:00,1.999,14.845,250.0,351.125,4.474,84.77,996.28
2025-03-22 03:00:00,0.098,14.845,353.553,333.974,8.314,76.509,1008.252
2025-03-22 04:00:00,0.186,14.845,433.013,374.263,5.987,87.714,1005.055
2025-03-22 05:00:00,5.622,14.845,482.963,312.33,8.728,87.861,982.322
2025-03-22 06:00:00,1.017,14.845,500.0,324.366,4.175,91.92,1006.8
2025-03-22 07:00:00,2.597,14.845,482.963,419.558,8.108,93.802,984.215
2025-03-22 08:00:00,0.821,14.845,433.013,355.771,8.137,83.767,1001.778
2025-03-22 09:00:00,0.061,14.845,353.553,379.142,8.423,83.257,1007.627
2025-03-22 10:00:00,5.35,14.845,250.0,302.129,5.811,83.581,1008.877
2025-03-22 11:00:00,1.02,14.845,129.41,409.125,6.063,88.674,1015.934
2025-03-22 12:00:00,0.429,14.845,0.0,403.023,7.742,77.572,1008.537
2025-03-22 13:00:00,2.053,14.845,0.0,372.69,9.198,82.257,990.554
2025-03-22 14:00:00,0.947,14.845,0.0,393.017,9.178,93.749,989.676
2025-03-22 15:00:00,3.066,14.845,0.0,364.043,9.258,92.542,1014.928
2025-03-22 16:00:00,1.351,14.845,0.0,344.088,7.682,75.086,1000.847
2025-03-22 17:00:00,1.615,14.845,0.0,395.704,5.124,83.252,1000.634
2025-03-22 18:00:00,0.51,14.845,0.0,344.006,4.643,74.401,987.335
2025-03-22 19:00:00,1.222,14.845,0.0,366.211,5.17,84.315,999.754
2025-03-22 20:00:00,0.612,14.845,0.0,363.071,7.613,70.111,997.364
2025-03-22 21:00:00,0.69,14.845,0.0,377.91,6.575,91.9,1014.138
2025-03-22 22:00:00,0.334,14.845,0.0,300.78,7.497,72.354,1000.643
2025-03-22 23:00:00,0.413,14.845,0.0,375.498,8.092,78.133,1005.116
2025-03-23 00:00:00,0.63,14.873,0.0,322.959,5.887,85.032,985.001
2025-03-23 01:00:00,0.313,14.873,129.41,303.66,7.022,81.065,1001.199
2025-03-23 02:00:00,1.196,14.873,250.0,338.598,5.409,79.042,1004.748
2025-03-23 03:00:00,0.286,14.873,353.553,357.82,7.99,73.1,998.467
2025-03-23 04:00:00,0.568,14.873,433.013,419.938,8.101,79.477,1000.436
2025-03-23 05:00:00,2.782,14.873,482.963,408.086,4.692,70.76,1013.172
2025-03-23 06:00:00,1.75,14.873,500.0,329.579,4.024,93.14,996.343
2025-03-23 07:00:00,3.864,14.873,482.963,346.886,9.828,76.939,1008.542
2025-03-23 08:00:00,2.114,14.873,433.013,401.128,9.653,74.333,997.977
2025-03-23 09:00:00,2.507,14.873,353.553,401.114,7.396,90.318,996.477
2025-03-23 10:00:00,1.429,14.873,250.0,343.206,7.054,82.226,1010.382
2025-03-23 11:00:00,0.205,14.873,129.41,373.867,6.061,77.759,987.642
2025-03-23 12:00:00,1.826,14.873,0.0,324.448,8.434,75.984,1000.86
2025-03-23 13:00:00,0.414,14.873,0.0,308.037,4.787,84.424,988.941
2025-03-23 14:00:00,1.713,14.873,0.0,389.865,8.159,71.288,1012.876
2025-03-23 15:00:00,2.22,14.873,0.0,320.811,7.516,93.442,982.286
2025-03-23 16:00:00,0.556,14.873,0.0,368.225,9.333,74.838,999.509
2025-03-23 17:00:00,0.592,14.873,0.0,309.849,5.083,80.846,995.705
2025-03-23 18:00:00,2.033,14.873,0.0,376.48,6.108,90.322,982.056
2025-03-23 19:00:00,0.101,14.873,0.0,413.901,6.894,73.794,1018.21
2025-03-23 20:00:00,1.081,14.873,0.0,377.179,9.022,87.497,1004.266
2025-03-23 21:00:00,1.834,14.873,0.0,373.933,9.426,78.503,995.27
2025-03-23 22:00:00,2.051,14.873,0.0,387.503,5.278,87.434,1000.428
2025-03-23 23:00:00,0.687,14.873,0.0,366.883,5.869,75.517,999.795
2025-03-24 00:00:00,0.675,14.899,0.0,415.203,7.494,88.67,1010.154
2025-03-24 01:00:00,0.674,14.899,129.41,342.663,7.19,89.363,1008.913
2025-03-24 02:00:00,0.926,14.899,250.0,392.234,5.096,70.615,996.209
2025-03-24 03:00:00,0.528,14.899,353.553,378.883,4.076,70.158,984.803
2025-03-24 04:00:00,0.28,14.899,433.013,411.375,6.632,91.332,984.981
2025-03-24 05:00:00,1.468,14.899,482.963,343.219,7.418,81.903,993.849
2025-03-24 06:00:00,1.376,14.899,500.0,318.263,9.073,91.957,980.533
2025-03-24 07:00:00,1.821,14.899,482.963,339.935,5.986,80.903,983.769
2025-03-24 08:00:00,1.663,14.899,433.013,389.174,9.547,78.959,1005.437
2025-03-24 09:00:00,1.389,14.899,353.553,330.851,4.934,72.781,1017.162
2025-03-24 10:00:00,3.439,14.899,250.0,339.987,7.513,93.042,997.975
2025-03-24 11:00:00,3.682,14.899,129.41,389.086,9.173,82.461,1015.581
2025-03-24 12:00:00,1.207,14.899,0.0,399.669,9.679,86.174,1005.854
2025-03-24 13:00:00,2.0,14.899,0.0,369.782,7.777,77.688,1016.34
2025-03-24 14:00:00,2.616,14.899,0.0,305.59,5.333,88.199,1009.123
2025-03-24 15:00:00,0.106,14.899,0.0,417.806,9.924,91.924,1002.17
2025-03-24 16:00:00,0.672,14.899,0.0,360.991,9.965,91.679,1005.437
2025-03-24 17:00:00,0.158,14.899,0.0,349.926,7.26,71.565,1011.779
2025-03-24 18:00:00,3.0,14.899,0.0,310.427,6.654,71.481,1014.155
2025-03-24 19:00:00,1.793,14.899,0.0,416.802,7.522,92.052,1009.445
2025-03-24 20:00:00,5.586,14.899,0.0,302.085,6.314,77.002,998.042
2025-03-24 21:00:00,0.364,14.899,0.0,302.419,7.781,74.881,1009.748
2025-03-24 22:00:00,0.52,14.899,0.0,381.705,4.753,82.482,1008.977
2025-03-24 23:00:00,2.518,14.899,0.0,303.429,9.868,80.134,982.692
2025-03-25 00:00:00,0.251,14.922,0.0,333.189,7.621,75.065,1008.638
2025-03-25 01:00:00,3.988,14.922,129.41,363.281,4.243,82.062,1009.963
2025-03-25 02:00:00,0.61,14.922,250.0,387.579,6.95,74.744,1013.094
2025-03-25 03:00:00,0.111,14.922,353.553,413.475,9.97,83.612,1017.679
2025-03-25 04:00:00,1.247,14.922,433.013,306.453,6.65,87.36,1004.31
2025-03-25 05:00:00,2.013,14.922,482.963,317.779,7.773,82.2,1003.265
2025-03-25 06:00:00,1.991,14.922,500.0,303.21,7.861,89.475,1008.57
2025-03-25 07:00:00,0.869,14.922,482.963,375.625,4.209,79.938,989.119
2025-03-25 08:00:00,1.083,14.922,433.013,302.39,6.637,83.602,1003.195
2025-03-25 09:00:00,1.637,14.922,353.553,301.038,5.668,70.459,1016.753
2025-03-25 10:00:00,1.478,14.922,250.0,347.749,4.095,85.823,1016.42
2025-03-25 11:00:00,0.667,14.922,129.41,388.816,8.47,86.867,1018.861
2025-03-25 12:00:00,0.77,14.922,0.0,378.015,8.718,91.714,987.271
2025-03-25 13:00:00,2.147,14.922,0.0,414.446,6.033,71.963,998.906
2025-03-25 14:00:00,1.775,14.922,0.0,376.781,9.908,90.138,983.367
2025-03-25 15:00:00,0.213,14.922,0.0,388.16,4.34,84.3,1006.974
2025-03-25 16:00:00,0.865,14.922,0.0,314.618,9.343,92.364,1000.212
2025-03-25 17:00:00,1.078,14.922,0.0,361.57,5.049,92.188,1016.097
2025-03-25 18:00:00,1.021,14.922,0.0,365.126,7.592,73.551,1008.637
2025-03-25 19:00:00,2.143,14.922,0.0,332.31,9.891,72.659,1010.473
2025-03-25 20:00:00,0.48,14.922,0.0,406.356,9.894,76.007,993.703
2025-03-25 21:00:00,1.871,14.922,0.0,364.739,9.634,87.058,993.316
2025-03-25 22:00:00,1.933,14.922,0.0,302.632,6.204,92.177,993.022
2025-03-25 23:00:00,1.02,14.922,0.0,357.466,7.751,72.979,998.746
2025-03-26 00:00:00,0.643,14.942,0.0,361.257,7.236,72.188,1004.148
2025-03-26 01:00:00,2.102,14.942,129.41,380.225,5.521,73.54,1008.553
2025-03-26 02:00:00,0.977,14.942,250.0,351.209,6.382,85.587,1006.792
2025-03-26 03:00:00,1.159,14.942,353.553,369.084,4.389,78.557,997.943
2025-03-26 04:00:00,2.39,14.942,433.013,312.709,6.108,78.42,994.496
2025-03-26 05:00:00,0.286,14.942,482.963,316.091,4.922,77.997,996.088
2025-03-26 06:00:00,1.109,14.942,500.0,322.119,4.679,82.647,982.121
2025-03-26 07:00:00,0.373,14.942,482.963,348.07,5.296,89.809,983.647
2025-03-26 08:00:00,0.538,14.942,433.013,308.261,5.146,80.634,988.949
2025-03-26 09:00:00,0.706,14.942,353.553,364.411,9.72,87.226,1003.834
2025-03-26 10:00:00,5.188,14.942,250.0,391.273,6.826,75.034,982.515
2025-03-26 11:00:00,1.024,14.942,129.41,376.755,6.205,94.306,991.925
2025-03-26 12:00:00,1.002,14.942,0.0,384.15,5.816,85.127,992.477
2025-03-26 13:00:00,3.27,14.942,0.0,323.503,6.614,87.046,1000.706
2025-03-26 14:00:00,0.786,14.942,0.0,388.604,6.897,91.871,1013.843
2025-03-26 15:00:00,2.537,14.942,0.0,327.14,4.872,94.029,996.06
2025-03-26 16:00:00,1.121,14.942,0.0,400.138,7.209,88.623,985.754
2025-03-26 17:00:00,1.82,14.942,0.0,344.035,4.439,83.457,992.653
2025-03-26 18:00:00,2.369,14.942,0.0,406.107,9.82,78.178,990.47
2025-03-26 19:00:00,4.911,14.942,0.0,345.233,6.007,94.659,1008.143
2025-03-26 20:00:00,3.751,14.942,0.0,395.043,5.589,81.45,1011.486
2025-03-26 21:00:00,1.878,14.942,0.0,416.865,7.456,79.309,982.559
2025-03-26 22:00:00,0.929,14.942,0.0,373.46,9.615,89.507,1008.548
2025-03-26 23:00:00,1.284,14.942,0.0,398.051,5.701,78.952,995.027
2025-03-27 00:00:00,5.568,14.959,0.0,401.439,6.131,84.141,1003.882
2025-03-27 01:00:00,1.3,14.959,129.41,335.628,7.975,81.419,987.457
2025-03-27 02:00:00,1.586,14.959,250.0,340.412,5.236,89.64,1007.881
2025-03-27 03:00:00,1.001,14.959,353.553,316.069,4.82,71.762,1011.313
2025-03-27 04:00:00,1.595,14.959,433.013,340.324,9.849,73.545,996.935
2025-03-27 05:00:00,0.976,14.959,482.963,363.537,8.699,81.346,1019.282
2025-03-27 06:00:00,1.2,14.959,500.0,345.717,5.643,92.323,998.938
2025-03-27 07:00:00,1.195,14.959,482.963,377.949,4.743,81.635,1002.492
2025-03-27 08:00:00,0.568,14.959,433.013,404.312,4.77,88.905,996.831
2025-03-27 09:00:00,1.644,14.959,353.553,357.109,9.03,88.248,996.004
2025-03-27 10:00:00,0.125,14.959,250.0,377.449,9.91,81.625,1002.621
2025-03-27 11:00:00,0.241,14.959,129.41,308.278,8.516,93.164,1013.785
2025-03-27 12:00:00,3.201,14.959,0.0,411.915,8.373,94.947,1009.212
2025-03-27 13:00:00,1.356,14.959,0.0,314.186,8.468,78.866,1007.238
2025-03-27 14:00:00,1.855,14.959,0.0,399.099,7.744,91.842,1006.559
2025-03-27 15:00:00,1.287,14.959,0.0,347.435,7.595,71.472,998.885
2025-03-27 16:00:00,2.232,14.959,0.0,385.273,6.103,88.077,980.193
2025-03-27 17:00:00,1.046,14.959,0.0,326.81,4.076,84.098,982.737
2025-03-27 18:00:00,1.895,14.959,0.0,319.083,6.654,71.382,1012.382
2025-03-27 19:00:00,0.986,14.959,0.0,384.523,8.828,80.291,986.529
2025-03-27 20:00:00,0.116,14.959,0.0,405.893,9.196,82.42,987.316
2025-03-27 21:00:00,0.67,14.959,0.0,398.586,9.456,90.864,1004.723
2025-03-27 22:00:00,0.127,14.959,0.0,390.586,6.879,70.024,994.906
2025-03-27 23:00:00,0.378,14.959,0.0,332.927,6.326,76.627,991.12
2025-03-28 00:00:00,2.778,14.973,0.0,319.074,7.132,86.048,1015.886
2025-03-28 01:00:00,0.59,14.973,129.41,383.569,9.769,89.757,993.466
2025-03-28 02:00:00,1.668,14.973,250.0,371.415,8.628,71.928,1010.576
2025-03-28 03:00:00,0.906,14.973,353.553,415.144,9.821,73.279,986.014
2025-03-28 04:00:00,1.456,14.973,433.013,309.863,7.938,91.091,1018.718
2025-03-28 05:00:00,1.001,14.973,482.963,322.666,6.558,80.022,1001.529
2025-03-28 06:00:00,1.127,14.973,500.0,394.724,7.382,86.854,984.205
2025-03-28 07:00:00,1.263,14.973,482.963,332.165,7.178,82.774,1000.592
2025-03-28 08:00:00,7.077,14.973,433.013,392.012,4.707,86.7,998.051
2025-03-28 09:00:00,0.687,14.973,353.553,349.08,5.522,85.802,987.553
2025-03-28 10:00:00,4.102,14.973,250.0,328.311,9.844,80.604,1006.926
2025-03-28 11:00:00,2.967,14.973,129.41,318.524,8.222,80.574,1002.149
2025-03-28 12:00:00,2.267,14.973,0.0,418.625,7.863,78.523,993.027
2025-03-28 13:00:00,1.379,14.973,0.0,393.599,9.593,80.54,1003.807
2025-03-28 14:00:00,2.257,14.973,0.0,312.368,6.961,73.368,991.601
2025-03-28 15:00:00,0.13,14.973,0.0,353.207,8.853,92.516,1000.686
2025-03-28 16:00:00,4.056,14.973,0.0,382.836,8.719,89.253,986.341
2025-03-28 17:00:00,1.319,14.973,0.0,308.265,7.678,91.095,981.417
2025-03-28 18:00:00,0.865,14.973,0.0,375.283,8.03,92.469,1019.463
2025-03-28 19:00:00,1.407,14.973,0.0,304.253,4.522,84.058,994.052
2025-03-28 20:00:00,0.952,14.973,0.0,387.7,4.543,88.898,983.383
2025-03-28 21:00:00,1.016,14.973,0.0,373.003,7.974,92.555,1001.335
2025-03-28 22:00:00,0.388,14.973,0.0,397.642,4.264,83.787,981.804
2025-03-28 23:00:00,0.665,14.973,0.0,416.79,8.173,94.239,1004.557
2025-03-29 00:00:00,0.93,14.984,0.0,394.859,6.886,86.964,981.241
2025-03-29 01:00:00,0.606,14.984,129.41,320.368,8.95,70.171,998.309
2025-03-29 02:00:00,3.187,14.984,250.0,344.1,7.342,71.334,981.588
2025-03-29 03:00:00,4.005,14.984,353.553,320.715,5.201,91.619,981.929
2025-03-29 04:00:00,1.382,14.984,433.013,376.741,8.693,75.284,999.27
2025-03-29 05:00:00,0.34,14.984,482.963,331.612,8.695,86.631,992.915
2025-03-29 06:00:00,1.635,14.984,500.0,338.693,6.213,84.06,1014.243
2025-03-29 07:00:00,3.126,14.984,482.963,399.685,6.207,73.862,1004.922
2025-03-29 08:00:00,1.194,14.984,433.013,360.194,5.089,79.934,1011.946
2025-03-29 09:00:00,0.768,14.984,353.553,393.07,9.71,91.017,982.982
2025-03-29 10:00:00,0.33,14.984,250.0,365.093,6.284,77.698,1015.865
2025-03-29 11:00:00,0.75,14.984,129.41,361.918,8.217,91.235,1015.442
2025-03-29 12:00:00,0.683,14.984,0.0,322.186,9.243,71.2,995.358
2025-03-29 13:00:00,0.212,14.984,0.0,394.931,5.599,80.663,989.456
2025-03-29 14:00:00,0.627,14.984,0.0,327.935,7.023,82.723,1016.971
2025-03-29 15:00:00,0.439,14.984,0.0,373.844,4.159,90.634,1008.406
2025-03-29 16:00:00,0.685,14.984,0.0,409.314,4.889,70.702,999.088
2025-03-29 17:00:00,3.025,14.984,0.0,395.952,6.012,76.268,980.33
2025-03-29 18:00:00,2.92,14.984,0.0,353.038,7.205,87.436,1006.236
2025-03-29 19:00:00,1.642,14.984,0.0,390.772,5.377,75.249,985.749
2025-03-29 20:00:00,3.524,14.984,0.0,383.852,8.744,79.115,998.888
2025-03-29 21:00:00,0.3,14.984,0.0,381.503,5.01,89.438,995.275
2025-03-29 22:00:00,2.312,14.984,0.0,350.925,5.831,81.139,1015.975
2025-03-29 23:00:00,1.55,14.984,0.0,356.39,4.994,82.703,1007.713
2025-03-30 00:00:00,1.88,14.993,0.0,333.653,9.932,83.583,1002.746
2025-03-30 01:00:00,0.85,14.993,129.41,387.078,6.25,91.744,1001.234
2025-03-30 02:00:00,2.068,14.993,250.0,376.435,5.188,76.17,999.986
2025-03-30 03:00:00,0.33,14.993,353.553,300.645,8.43,85.853,1000.485
2025-03-30 04:00:00,0.132,14.993,433.013,326.511,9.928,84.39,982.601
2025-03-30 05:00:00,4.124,14.993,482.963,327.585,6.349,91.866,980.504
2025-03-30 06:00:00,0.769,14.993,500.0,394.784,8.951,89.386,985.195
2025-03-30 07:00:00,2.042,14.993,482.963,340.113,5.136,89.827,996.115
2025-03-30 08:00:00,3.62,14.993,433.013,307.876,4.154,82.019,986.211
2025-03-30 09:00:00,3.47,14.993,353.553,319.655,9.703,83.817,994.291
2025-03-30 10:00:00,0.375,14.993,250.0,417.283,6.736,73.441,1004.656
2025-03-30 11:00:00,0.874,14.993,129.41,391.61,8.945,72.878,1004.725
2025-03-30 12:00:00,0.839,14.993,0.0,341.275,4.513,82.089,1001.976
2025-03-30 13:00:00,0.949,14.993,0.0,357.793,9.514,90.274,987.277
2025-03-30 14:00:00,0.244,14.993,0.0,358.706,9.089,89.318,1018.467
2025-03-30 15:00:00,0.285,14.993,0.0,376.546,5.091,85.273,1016.751
2025-03-30 16:00:00,1.162,14.993,0.0,334.674,9.474,85.037,1002.441
2025-03-30 17:00:00,2.676,14.993,0.0,359.477,4.74,93.515,993.391
2025-03-30 18:00:00,1.797,14.993,0.0,349.627,8.356,83.239,1016.902
2025-03-30 19:00:00,0.827,14.993,0.0,380.74,6.194,87.174,1001.806
2025-03-30 20:00:00,4.567,14.993,0.0,390.072,5.495,90.979,991.136
2025-03-30 21:00:00,2.093,14.993,0.0,336.699,6.205,77.94,1017.864
2025-03-30 22:00:00,0.444,14.993,0.0,353.823,6.083,88.057,1016.659
2025-03-30 23:00:00,0.405,14.993,0.0,363.339,4.45,81.292,1007.048
2025-03-31 00:00:00,1.889,14.998,0.0,403.925,8.512,74.877,988.416
2025-03-31 01:00:00,3.276,14.998,129.41,376.232,6.079,79.179,987.27
2025-03-31 02:00:00,0.886,14.998,250.0,331.723,8.808,75.179,996.595
2025-03-31 03:00:00,1.873,14.998,353.553,320.417,6.667,90.517,1010.959
2025-03-31 04:00:00,2.434,14.998,433.013,403.126,7.826,73.336,996.692
2025-03-31 05:00:00,3.456,14.998,482.963,382.266,4.088,76.183,998.922
2025-03-31 06:00:00,1.713,14.998,500.0,355.721,5.292,92.469,994.588
2025-03-31 07:00:00,2.706,14.998,482.963,368.675,4.624,71.171,1011.938
2025-03-31 08:00:00,2.464,14.998,433.013,360.94,6.987,87.617,992.094
2025-03-31 09:00:00,1.822,14.998,353.553,366.313,6.986,91.203,1000.98
2025-03-31 10:00:00,0.556,14.998,250.0,307.527,6.272,86.0,1011.995
2025-03-31 11:00:00,1.42,14.998,129.41,344.065,7.596,94.341,996.547
2025-03-31 12:00:00,0.434,14.998,0.0,328.857,4.012,78.96,1014.737
2025-03-31 13:00:00,0.754,14.998,0.0,352.793,6.164,79.596,1013.869
2025-03-31 14:00:00,1.518,14.998,0.0,369.743,9.04,91.263,989.573
2025-03-31 15:00:00,0.342,14.998,0.0,353.244,4.702,80.373,1015.268
2025-03-31 16:00:00,2.291,14.998,0.0,410.96,4.587,72.145,1006.093
2025-03-31 17:00:00,0.324,14.998,0.0,383.344,4.144,79.605,1010.892
2025-03-31 18:00:00,0.695,14.998,0.0,344.266,8.746,83.239,984.557
2025-03-31 19:00:00,0.565,14.998,0.0,353.42,6.307,91.114,986.664
2025-03-31 20:00:00,0.091,14.998,0.0,336.045,5.083,71.105,1010.29
2025-03-31 21:00:00,0.105,14.998,0.0,413.464,6.156,80.837,996.648
2025-03-31 22:00:00,3.597,14.998,0.0,399.017,5.395,84.998,1013.093
2025-03-31 23:00:00,1.472,14.998,0.0,414.044,9.099,73.291,980.318
2025-04-01 00:00:00,2.565,15.0,0.0,401.469,8.541,83.196,1000.222
2025-04-01 01:00:00,0.76,15.0,129.41,313.449,5.418,94.872,996.23
